JobNum,LotNum,DrawNum,PartDescription,TranQty,QtyCompleted,PhaseID,OrigProdQty,AQLAmount,AQLforTranQty
3574-01-1,NV12598,1642650,Reline Poly Screw Tulip,80.0,549.0,Tulip,500.0,29.0,4.225865
3574-01-1,NV14393,1642661,Reline Poly Load Ring,80.0,1150.0,Load Ring,1000.0,34.0,2.365217
3574-01-1,NV14433,1642666,Reline Clip Ring Flat,80.0,1103.0,Clip/Split Ring,1000.0,34.0,2.466002
3574-01-1,NV14705,1965XXX,5.5 x 35mm Polyaxial Reline-One Shank,89.0,182.0,Shank,75.0,13.0,6.357143
3574-02-1,nv12598,1642650,Reline Poly Screw Tulip,80.0,549.0,Tulip,500.0,29.0,4.225865
3574-02-1,NV14393,1642661,Reline Poly Load Ring,80.0,1150.0,Load Ring,1000.0,34.0,2.365217
3574-02-1,nv14433,1642666,Reline Clip Ring Flat,80.0,1103.0,Clip/Split Ring,1000.0,34.0,2.466002
3574-02-1,NV14706,1965XXX,5.5 x 40mm Polyaxial Reline-One Shank,80.0,182.0,Shank,165.0,20.0,8.791209
3574-03-1,nv12634,1642650,Reline Poly Screw Tulip,20.0,549.0,Tulip,500.0,29.0,1.056466
3574-03-1,NV14393,1642661,Reline Poly Load Ring,20.0,1150.0,Load Ring,1000.0,34.0,0.591304
3574-03-1,nv14433,1642666,Reline Clip Ring Flat,27.0,1103.0,Clip/Split Ring,1000.0,34.0,0.832276
3574-03-1,nv14707,1965XXX,5.5 x 45mm Polyaxial Reline-One Shank,20.0,119.0,Shank,240.0,20.0,3.361345
3574-03-2,NV14679,1642661,Reline Poly Load Ring,88.0,1099.0,Load Ring,1000.0,34.0,2.722475
3574-03-2,NV14698,1642650,Reline Poly Screw Tulip,88.0,550.0,Tulip,500.0,29.0,4.64
3574-03-2,nv14820,1642666,Reline Clip Ring Flat,88.0,1102.0,Clip/Split Ring,1000.0,34.0,2.715064
3574-03-2,nv14976,1965XXX,5.5 x 45mm Polyaxial Reline-One Shank,88.0,144.0,Shank,215.0,20.0,12.222222
3574-04-1,nv13115,1642650,Reline Poly Screw Tulip,21.0,550.0,Tulip,500.0,29.0,1.107273
3574-04-1,nv13789,1642666,Reline Clip Ring Flat,21.0,1100.0,Clip/Split Ring,1000.0,34.0,0.649091
3574-04-1,NV14393,1642661,Reline Poly Load Ring,21.0,1150.0,Load Ring,1000.0,34.0,0.62087
3574-04-1,NV14434,1642666,Reline Clip Ring Flat,21.0,1308.0,Clip/Split Ring,1000.0,34.0,0.545872
3574-04-1,nv14708,1965XXX,5.5 x 50mm Polyaxial Reline-One Shank,21.0,192.0,Shank,165.0,20.0,2.1875
3574-04-2,NV14620,1642666,Reline Clip Ring Flat,58.0,1140.0,Clip/Split Ring,1000.0,34.0,1.729825
3574-04-2,NV14679,1642661,Reline Poly Load Ring,60.0,1099.0,Load Ring,1000.0,34.0,1.856233
3574-04-2,NV14698,1642650,Reline Poly Screw Tulip,58.0,550.0,Tulip,500.0,29.0,3.058182
3574-04-2,NV14708,1965XXX,5.5 x 50mm Polyaxial Reline-One Shank,58.0,192.0,Shank,165.0,20.0,6.041667
3574-05-1,nv13216,1642650,Reline Poly Screw Tulip,50.0,549.0,Tulip,500.0,29.0,2.641166
3574-05-1,NV14393,1642661,Reline Poly Load Ring,50.0,1150.0,Load Ring,1000.0,34.0,1.478261
3574-05-1,NV14682,1642666,Reline Clip Ring Flat,50.0,1102.0,Clip/Split Ring,1000.0,34.0,1.54265
3574-05-1,NV14709,1965XXX,5.5 x 55mm Polyaxial Reline-One Shank,50.0,181.0,Shank,165.0,20.0,5.524862
3574-05-2,NV14679,1642661,Reline Poly Load Ring,27.0,1099.0,Load Ring,1000.0,34.0,0.835305
3574-05-2,NV14683,1642666,Reline Clip Ring Flat,27.0,1100.0,Clip/Split Ring,1000.0,34.0,0.834545
3574-05-2,NV14698,1642650,Reline Poly Screw Tulip,27.0,550.0,Tulip,500.0,29.0,1.423636
3574-05-2,NV14709,1965XXX,5.5 x 55mm Polyaxial Reline-One Shank,27.0,181.0,Shank,165.0,20.0,2.983425
3574-06-1,nv14683,1642666,Reline Clip Ring Flat,82.0,1100.0,Clip/Split Ring,1000.0,34.0,2.534545
3574-06-1,nv14704,1642650,Reline Poly Screw Tulip,82.0,550.0,Tulip,250.0,20.0,2.981818
3574-06-1,nv14710,1965XXX,6.5 x 35mm Polyaxial Reline-One Shank,82.0,174.0,Shank,165.0,20.0,9.425287
3574-06-1,NV14807,1642661,Reline Poly Load Ring,82.0,1100.0,Load Ring,1000.0,34.0,2.534545
3574-07-1,nv12598,1642650,Reline Poly Screw Tulip,90.0,549.0,Tulip,500.0,29.0,4.754098
3574-07-1,NV14434,1642666,Reline Clip Ring Flat,90.0,1308.0,Clip/Split Ring,1000.0,34.0,2.33945
3574-07-1,NV14679,1642661,Reline Poly Load Ring,90.0,1099.0,Load Ring,1000.0,34.0,2.784349
3574-07-1,NV14712,1965XXX,6.5 x 40mm Polyaxial Reline-One Shank,90.0,208.0,Shank,140.0,13.0,5.625
3574-07-2,nv14683,1642666,Reline Clip Ring Flat,35.0,1100.0,Clip/Split Ring,1000.0,34.0,1.081818
3574-07-2,nv14704,1642650,Reline Poly Screw Tulip,35.0,550.0,Tulip,250.0,20.0,1.272727
3574-07-2,NV14807,1642661,Reline Poly Load Ring,35.0,1100.0,Load Ring,1000.0,34.0,1.081818
3574-07-2,nv14967,1965XXX,6.5 x 40mm Polyaxial Reline-One Shank,35.0,181.0,Shank,65.0,13.0,2.513812
3574-08-1,NV14393,1642661,Reline Poly Load Ring,120.0,1150.0,Load Ring,1000.0,34.0,3.547826
3574-08-1,NV14682,1642666,Reline Clip Ring Flat,120.0,1102.0,Clip/Split Ring,1000.0,34.0,3.702359
3574-08-1,NV14698,1642650,Reline Poly Screw Tulip,120.0,550.0,Tulip,500.0,29.0,6.327273
3574-08-1,NV14713,1965XXX,6.5 x 45mm Polyaxial Reline-One Shank,120.0,290.0,Shank,190.0,20.0,8.275862
3574-08-2,nv14683,1642666,Reline Clip Ring Flat,50.0,1100.0,Clip/Split Ring,1000.0,34.0,1.545455
3574-08-2,nv14704,1642650,Reline Poly Screw Tulip,50.0,550.0,Tulip,250.0,20.0,1.818182
3574-08-2,nv14714,1965XXX,6.5 x 45mm Polyaxial Reline-One Shank,50.0,259.0,Shank,250.0,20.0,3.861004
3574-08-2,NV14807,1642661,Reline Poly Load Ring,50.0,1100.0,Load Ring,1000.0,34.0,1.545455
3574-09-1,nv12598,1642650,Reline Poly Screw Tulip,88.0,549.0,Tulip,500.0,29.0,4.648452
3574-09-1,NV14679,1642661,Reline Poly Load Ring,88.0,1099.0,Load Ring,1000.0,34.0,2.722475
3574-09-1,NV14682,1642666,Reline Clip Ring Flat,85.0,1102.0,Clip/Split Ring,1000.0,34.0,2.622505
3574-09-1,NV14716,1965XXX,6.5 x 50mm Polyaxial Reline-One Shank,85.0,197.0,Shank,130.0,13.0,5.609137
3574-09-2,nv12598,1642650,Reline Poly Screw Tulip,34.0,549.0,Tulip,500.0,29.0,1.795993
3574-09-2,nv14683,1642666,Reline Clip Ring Flat,34.0,1100.0,Clip/Split Ring,1000.0,34.0,1.050909
3574-09-2,NV14807,1642661,Reline Poly Load Ring,34.0,1100.0,Load Ring,1000.0,34.0,1.050909
3574-09-2,nv14969,1965XXX,6.5 x 50mm Polyaxial Reline-One Shank,34.0,243.0,Shank,50.0,13.0,1.81893
3574-10-1,nv14683,1642666,Reline Clip Ring Flat,80.0,1100.0,Clip/Split Ring,1000.0,34.0,2.472727
3574-10-1,nv14704,1642650,Reline Poly Screw Tulip,80.0,550.0,Tulip,250.0,20.0,2.909091
3574-10-1,nv14717,1965XXX,6.5 x 55mm Polyaxial Reline-One Shank,80.0,204.0,Shank,170.0,20.0,7.843137
3574-10-1,NV14807,1642661,Reline Poly Load Ring,80.0,1100.0,Load Ring,1000.0,34.0,2.472727
3574-11-1,nv14683,1642666,Reline Clip Ring Flat,82.0,1100.0,Clip/Split Ring,1000.0,34.0,2.534545
3574-11-1,nv14704,1642650,Reline Poly Screw Tulip,82.0,550.0,Tulip,250.0,20.0,2.981818
3574-11-1,nv14718,1965XXX,7.5 x 35mm Polyaxial Reline-One Shank,87.0,181.0,Shank,170.0,20.0,9.61326
3574-11-1,NV14807,1642661,Reline Poly Load Ring,82.0,1100.0,Load Ring,1000.0,34.0,2.534545
3574-12-1,NV14679,1642661,Reline Poly Load Ring,80.0,1099.0,Load Ring,1000.0,34.0,2.474977
3574-12-1,NV14683,1642666,Reline Clip Ring Flat,80.0,1100.0,Clip/Split Ring,1000.0,34.0,2.472727
3574-12-1,NV14698,1642650,Reline Poly Screw Tulip,80.0,550.0,Tulip,500.0,29.0,4.218182
3574-12-1,NV14719,1965XXX,7.5 x 40mm Polyaxial Reline-One Shank,80.0,205.0,Shank,175.0,20.0,7.804878
3574-13-1,NV14679,1642661,Reline Poly Load Ring,90.0,1099.0,Load Ring,1000.0,34.0,2.784349
3574-13-1,NV14698,1642650,Reline Poly Screw Tulip,90.0,550.0,Tulip,500.0,29.0,4.745455
3574-13-1,nv14720,1965XXX,7.5 x 45mm Polyaxial Reline-One Shank,90.0,226.0,Shank,205.0,20.0,7.964602
3574-13-1,nv14820,1642666,Reline Clip Ring Flat,90.0,1102.0,Clip/Split Ring,1000.0,34.0,2.77677
3574-14-1,NV14679,1642661,Reline Poly Load Ring,89.0,1099.0,Load Ring,1000.0,34.0,2.753412
3574-14-1,NV14698,1642650,Reline Poly Screw Tulip,87.0,550.0,Tulip,500.0,29.0,4.587273
3574-14-1,nv14721,1965XXX,7.5 x 50mm Polyaxial Reline-One Shank,87.0,277.0,Shank,200.0,20.0,6.281588
3574-14-1,nv14821,1642666,Reline Clip Ring Flat,87.0,1103.0,Clip/Split Ring,1000.0,34.0,2.681777
3574-15-1,NV14679,1642661,Reline Poly Load Ring,80.0,1099.0,Load Ring,1000.0,34.0,2.474977
3574-15-1,nv14683,1642666,Reline Clip Ring Flat,80.0,1100.0,Clip/Split Ring,1000.0,34.0,2.472727
3574-15-1,nv14704,1642650,Reline Poly Screw Tulip,80.0,550.0,Tulip,250.0,20.0,2.909091
3574-15-1,nv14722,1965XXX,7.5 x 55mm Polyaxial Reline-One Shank,80.0,184.0,Shank,165.0,20.0,8.695652
3574-16-1,NV14393,1642661,Reline Poly Load Ring,93.0,1150.0,Load Ring,1000.0,34.0,2.749565
3574-16-1,NV14409,1642652,Reline MAS Reduction Tulip Base,93.0,275.0,Tulip,250.0,20.0,6.763636
3574-16-1,NV14421,1642646,Reline Breakoff Extension,93.0,275.0,Extension,250.0,20.0,6.763636
3574-16-1,NV14433,1642666,Reline Clip Ring Flat,93.0,1103.0,Clip/Split Ring,1000.0,34.0,2.866727
3574-16-1,NV14705,1965XXX,5.5 x 35mm Polyaxial Reline-One Shank,93.0,182.0,Shank,75.0,13.0,6.642857
3574-17-1,NV14424,1642646,Reline Breakoff Extension,92.0,273.0,Extension,250.0,20.0,6.739927
3574-17-1,nv14620,1642666,Reline Clip Ring Flat,92.0,1140.0,Clip/Split Ring,1000.0,34.0,2.74386
3574-17-1,NV14679,1642661,Reline Poly Load Ring,92.0,1099.0,Load Ring,1000.0,34.0,2.846224
3574-17-1,NV14689,1642652,Reline MAS Reduction Tulip Base,92.0,275.0,Tulip,250.0,20.0,6.690909
3574-17-1,nv14706,1965XXX,5.5 x 40mm Polyaxial Reline-One Shank,92.0,182.0,Shank,165.0,20.0,10.10989
3574-18-1,NV14462,1642652,Reline MAS Reduction Tulip Base,99.0,275.0,Tulip,250.0,20.0,7.2
3574-18-1,NV14524,1642646,Reline Breakoff Extension,99.0,274.0,Extension,250.0,20.0,7.226277
