JobNum,LotNum,DrawNum,PartDescription,TranQty,QtyCompleted,PhaseID,OrigProdQty,AQLAmount,AQLforTranQty
3582-05-1,NV11444,1553268,Precept Breakoff Extension,30.0,275.0,Extension,250.0,20.0,2.181818
3582-05-1,NV13552,1553274,Precept Reduction Screw Load Ring,27.0,666.0,Load Ring,500.0,29.0,1.175676
3582-06-1,nv10468,1563206,Precept Solid Ring Threaded,55.0,1099.0,Clip/Split Ring,1000.0,34.0,1.701547
3582-06-1,NV10748,1553269,Precept Breakoff Tulip,55.0,274.0,Tulip,250.0,20.0,4.014599
3582-06-1,nv10762,1557480,6.5 x 45mm Precept Poly SR Shank,55.0,220.0,Shank,200.0,20.0,5.0
3582-06-1,NV11445,1553268,Precept Breakoff Extension,55.0,274.0,Extension,250.0,20.0,4.014599
3582-06-1,nv14535,1553274,Precept Reduction Screw Load Ring,55.0,551.0,Load Ring,500.0,29.0,2.894737
3582-07-1,NV11388,1553266,Precept Breakoff CR Tulip,103.0,271.0,Tulip,250.0,20.0,7.601476
3582-07-1,NV11988,1553268,Precept Breakoff Extension,103.0,271.0,Extension,250.0,20.0,7.601476
3582-07-1,NV14159,1590480,7.5 x 45mm Precept Screw Shank,103.0,160.0,Shank,145.0,13.0,8.36875
3582-07-1,NV14657,1582022,Precept Poly Clip Ring,103.0,1637.0,Clip/Split Ring,1000.0,34.0,2.139279
3582-07-1,NV15275,1582023,Precept Poly C.R. Load Ring,103.0,551.0,Load Ring,500.0,29.0,5.421053
3582-08-1,NV11388,1553266,Precept Breakoff CR Tulip,80.0,271.0,Tulip,250.0,20.0,5.904059
3582-08-1,NV11988,1553268,Precept Breakoff Extension,80.0,271.0,Extension,250.0,20.0,5.904059
3582-08-1,NV14659,1582023,Precept Poly C.R. Load Ring,80.0,862.0,Load Ring,500.0,29.0,2.691415
3582-08-1,NV15212,1582022,Precept Poly Clip Ring,80.0,1082.0,Clip/Split Ring,1000.0,34.0,2.513863
3582-08-1,NV15296,1590480,7.5 x 45mm Precept Screw Shank,80.0,276.0,Shank,250.0,20.0,5.797101
3582-09-1,NV14644,1614500,5.5 x 45mm PRECEPT Fenestrated Screw Shank,26.0,193.0,Shank,80.0,13.0,1.751295
3582-09-1,NV14649,1582023,Precept Poly C.R. Load Ring,26.0,550.0,Load Ring,500.0,29.0,1.370909
3582-09-1,NV14657,1582022,Precept Poly Clip Ring,26.0,1637.0,Clip/Split Ring,1000.0,34.0,0.540012
3582-09-1,NV14670,1582025,Precept Poly C.R. Tulip,26.0,650.0,Tulip,500.0,29.0,1.16
3582-10-1,NV14646,1614560,6.5 x 45mm PRECEPT Fenestrated Screw Shank,110.0,215.0,Shank,95.0,13.0,6.651163
3582-10-1,NV14649,1582023,Precept Poly C.R. Load Ring,110.0,550.0,Load Ring,500.0,29.0,5.8
3582-10-1,NV14657,1582022,Precept Poly Clip Ring,110.0,1637.0,Clip/Split Ring,1000.0,34.0,2.284667
3582-10-1,NV14670,1582025,Precept Poly C.R. Tulip,110.0,650.0,Tulip,500.0,29.0,4.907692
3582-11-1,NV14649,1582023,Precept Poly C.R. Load Ring,55.0,550.0,Load Ring,500.0,29.0,2.9
3582-11-1,NV14657,1582022,Precept Poly Clip Ring,55.0,1637.0,Clip/Split Ring,1000.0,34.0,1.142334
3582-11-1,NV14670,1582025,Precept Poly C.R. Tulip,55.0,650.0,Tulip,500.0,29.0,2.453846
3582-11-1,NV14702,1614560,6.5 x 50mm PRECEPT Fenestrated Screw Shank,55.0,55.0,Shank,50.0,13.0,13.0
3582-12-1,NV12338,1614560,6.5 x 55mm PRECEPT Fenestrated Screw Shank,25.0,116.0,Shank,105.0,13.0,2.801724
3582-12-1,NV14649,1582023,Precept Poly C.R. Load Ring,25.0,550.0,Load Ring,500.0,29.0,1.318182
3582-12-1,NV14657,1582022,Precept Poly Clip Ring,25.0,1637.0,Clip/Split Ring,1000.0,34.0,0.519243
3582-12-1,NV14670,1582025,Precept Poly C.R. Tulip,25.0,650.0,Tulip,500.0,29.0,1.115385
3582-13-1,NV14643,1590480,7.5 x 45mm Precept Screw Shank,53.0,275.0,Shank,40.0,13.0,2.505455
3582-13-1,NV14649,1582023,Precept Poly C.R. Load Ring,53.0,550.0,Load Ring,500.0,29.0,2.794545
3582-13-1,NV14657,1582022,Precept Poly Clip Ring,53.0,1637.0,Clip/Split Ring,1000.0,34.0,1.100794
3582-13-1,NV14670,1582025,Precept Poly C.R. Tulip,53.0,650.0,Tulip,500.0,29.0,2.364615
3582-14-1,NV14649,1582023,Precept Poly C.R. Load Ring,80.0,550.0,Load Ring,500.0,29.0,4.218182
3582-14-1,NV14657,1582022,Precept Poly Clip Ring,80.0,1637.0,Clip/Split Ring,1000.0,34.0,1.661576
3582-14-1,NV14670,1582025,Precept Poly C.R. Tulip,80.0,650.0,Tulip,500.0,29.0,3.569231
3582-14-1,NV15297,1590480,7.5 x 50mm Precept Screw Shank,80.0,219.0,Shank,180.0,20.0,7.305936
3582-15-1,NV14657,1582022,Precept Poly Clip Ring,139.0,1637.0,Clip/Split Ring,1000.0,34.0,2.886988
3582-15-1,NV14670,1582025,Precept Poly C.R. Tulip,139.0,650.0,Tulip,500.0,29.0,6.201538
3582-15-1,NV15213,1582023,Precept Poly C.R. Load Ring,139.0,579.0,Load Ring,500.0,29.0,6.962003
3582-15-1,NV15297,1590480,7.5 x 50mm Precept Screw Shank,139.0,219.0,Shank,180.0,20.0,12.694064
3582-16-1,NV14649,1582023,Precept Poly C.R. Load Ring,52.0,550.0,Load Ring,500.0,29.0,2.741818
3582-16-1,NV14657,1582022,Precept Poly Clip Ring,52.0,1637.0,Clip/Split Ring,1000.0,34.0,1.080024
3582-16-1,NV14670,1582025,Precept Poly C.R. Tulip,52.0,650.0,Tulip,500.0,29.0,2.32
3582-16-1,NV14701,1590480,8.5 x 50mm Precept Screw Shank,52.0,52.0,Shank,45.0,13.0,13.0
