JobNum,LotNum,DrawNum,PartDescription,TranQty,QtyCompleted,PhaseID,OrigProdQty,AQLAmount,AQLforTranQty
3500-04-1,NV14172,1773788,RSS Load Ring,26.0,1120.0,Load Ring,400.0,29.0,0.673214
3500-04-1,NV14201,1773780,RSS Polyaxial Screw Tulip,26.0,548.0,Tulip,500.0,29.0,1.375912
3500-04-1,NV14478,1722000,6.0 x 30mm .265 Solid Cancellous Shank,26.0,77.0,Shank,25.0,13.0,4.38961
3500-04-1,NV14615,1773781,RSS Clip Ring Formed,26.0,1095.0,Clip/Split Ring,1000.0,34.0,0.807306
3500-05-1,NV14133,1722000,4.0 x 35mm .265 Solid Cancellous Shank,28.0,55.0,Shank,50.0,13.0,6.618182
3500-05-1,NV14170,1773781,RSS Clip Ring Formed,28.0,1096.0,Clip/Split Ring,470.0,29.0,0.740876
3500-05-1,NV14172,1773788,RSS Load Ring,28.0,1120.0,Load Ring,400.0,29.0,0.725
3500-05-1,NV14196,1774920,"RSS Reduction Tulip, 15mm",28.0,272.0,Tulip,250.0,20.0,2.058824
3500-06-1,NV14061,1722000,4.5 x 30mm .265 Solid Cancellous Shank,22.0,39.0,Shank,30.0,13.0,7.333333
3500-06-1,NV14170,1773781,RSS Clip Ring Formed,22.0,1096.0,Clip/Split Ring,470.0,29.0,0.582117
3500-06-1,NV14171,1773788,RSS Load Ring,24.0,1154.0,Load Ring,1000.0,34.0,0.707106
3500-06-1,NV14196,1774920,"RSS Reduction Tulip, 15mm",22.0,272.0,Tulip,250.0,20.0,1.617647
3500-07-1,NV14142,1722000,5.0 x 40mm .265 Solid Cancellous Shank,30.0,30.0,Shank,25.0,13.0,13.0
3500-07-1,NV14170,1773781,RSS Clip Ring Formed,30.0,1096.0,Clip/Split Ring,470.0,29.0,0.793796
3500-07-1,NV14172,1773788,RSS Load Ring,30.0,1120.0,Load Ring,400.0,29.0,0.776786
3500-07-1,NV14196,1774920,"RSS Reduction Tulip, 15mm",30.0,272.0,Tulip,250.0,20.0,2.205882
3500-08-1,NV13843,1722000,6.0 x 45mm .265 Solid Cancellous Shank,12.0,116.0,Shank,105.0,13.0,1.344828
3500-08-1,NV14172,1773788,RSS Load Ring,28.0,1120.0,Load Ring,400.0,29.0,0.725
3500-08-1,NV14196,1774920,"RSS Reduction Tulip, 15mm",12.0,272.0,Tulip,250.0,20.0,0.882353
3500-08-1,NV14615,1773781,RSS Clip Ring Formed,12.0,1095.0,Clip/Split Ring,1000.0,34.0,0.372603
3500-08-2,NV14172,1773788,RSS Load Ring,16.0,1120.0,Load Ring,400.0,29.0,0.414286
3500-08-2,NV14196,1774920,"RSS Reduction Tulip, 15mm",22.0,272.0,Tulip,250.0,20.0,1.617647
3500-08-2,NV14479,1722000,6.0 x 45mm .265 Solid Cancellous Shank,16.0,27.0,Shank,25.0,13.0,7.703704
3500-08-2,NV14615,1773781,RSS Clip Ring Formed,16.0,1095.0,Clip/Split Ring,1000.0,34.0,0.496804
3500-09-1,NV14170,1773781,RSS Clip Ring Formed,29.0,1096.0,Clip/Split Ring,470.0,29.0,0.767336
3500-09-1,NV14172,1773788,RSS Load Ring,29.0,1120.0,Load Ring,400.0,29.0,0.750893
3500-09-1,NV14196,1774920,"RSS Reduction Tulip, 15mm",29.0,272.0,Tulip,250.0,20.0,2.132353
3500-09-1,NV14480,1722000,6.5 x 40mm .265 Solid Cancellous Shank,30.0,30.0,Shank,25.0,13.0,13.0
3500-10-1,NV11014,1776400,"15mm, RSS Uni-Reduction Tulip - No Thread Feature",14.0,177.0,Tulip,150.0,13.0,1.028249
3500-10-1,NV13491,1774087,RSS Uni Load Ring,14.0,1153.0,Load Ring,1000.0,34.0,0.412836
3500-10-1,NV14482,1722400,5.5 x 40mm Solid Uni Cancellous Shank,17.0,30.0,Shank,25.0,13.0,7.366667
3500-10-2,NV13491,1774087,RSS Uni Load Ring,13.0,1153.0,Load Ring,1000.0,34.0,0.383348
3500-10-2,NV14470,1776400,"15mm, RSS Uni-Reduction Tulip - No Thread Feature",13.0,13.0,Tulip,11.0,11.0,11.0
3500-10-2,NV14482,1722400,5.5 x 40mm Solid Uni Cancellous Shank,13.0,30.0,Shank,25.0,13.0,5.633333
3500-11-1,NV13491,1774087,RSS Uni Load Ring,28.0,1153.0,Load Ring,1000.0,34.0,0.825672
3500-11-1,NV14471,1776400,"15mm, RSS Uni-Reduction Tulip - Thread Feature",28.0,28.0,Tulip,25.0,13.0,13.0
3500-11-1,NV14483,1722400,6.0 x 45mm Solid Uni Cancellous Shank,30.0,30.0,Shank,25.0,13.0,13.0
3500-15-1,NV11869,1778230,5.0 x 40mm Solid Cortical Shank,28.0,248.0,Shank,225.0,20.0,2.258065
3500-15-1,NV14170,1773781,RSS Clip Ring Formed,39.0,1096.0,Clip/Split Ring,470.0,29.0,1.031934
3500-15-1,NV14172,1773788,RSS Load Ring,28.0,1120.0,Load Ring,400.0,29.0,0.725
3500-15-1,NV14201,1773780,RSS Polyaxial Screw Tulip,28.0,548.0,Tulip,500.0,29.0,1.481752
