JobNum,LotNum,DrawNum,PartDescription,TranQty,QtyCompleted,PhaseID,OrigProdQty,AQLAmount,AQLforTranQty
3497-03-1,NV14766,1642646,Reline Breakoff Extension,179.0,275.0,Extension,250.0,20.0,13.018182
3497-04-1,nv14370,1751200,7.5 x 50mm Cannulated Cancellous Shank,28.0,296.0,Shank,250.0,20.0,1.891892
3497-04-1,nv14433,1642666,Reline Clip Ring Flat,26.0,1103.0,Clip/Split Ring,1000.0,34.0,0.801451
3497-04-1,NV14680,1642661,Reline Poly Load Ring,28.0,1478.0,Load Ring,1000.0,34.0,0.644114
3497-04-1,NV14686,1642652,Reline MAS Reduction Tulip Base,26.0,275.0,Tulip,250.0,20.0,1.890909
3497-04-1,NV14696,1642646,Reline Breakoff Extension,26.0,274.0,Extension,250.0,20.0,1.89781
3497-04-2,NV14738,1642646,Reline Breakoff Extension,100.0,274.0,Extension,250.0,20.0,7.29927
3497-04-2,NV14774,1642652,Reline MAS Reduction Tulip Base,100.0,275.0,Tulip,250.0,20.0,7.272727
3497-04-2,nv14823,1642666,Reline Clip Ring Flat,100.0,1100.0,Clip/Split Ring,1000.0,34.0,3.090909
3497-04-2,nv14852,1751200,7.5 x 50mm Cannulated Cancellous Shank,100.0,275.0,Shank,250.0,20.0,7.272727
3497-04-2,NV15202,1642661,Reline Poly Load Ring,110.0,1100.0,Load Ring,1000.0,34.0,3.4
3497-04-3,NV14736,1642646,Reline Breakoff Extension,243.0,275.0,Extension,250.0,20.0,17.672727
3497-04-3,NV14773,1642652,Reline MAS Reduction Tulip Base,243.0,275.0,Tulip,250.0,20.0,17.672727
3497-04-3,NV14809,1642661,Reline Poly Load Ring,243.0,1100.0,Load Ring,1000.0,34.0,7.510909
3497-04-3,nv14822,1642666,Reline Clip Ring Flat,243.0,1130.0,Clip/Split Ring,1000.0,34.0,7.311504
3497-04-3,nv14851,1751200,7.5 x 50mm Cannulated Cancellous Shank,243.0,273.0,Shank,250.0,20.0,17.802198
3497-05-1,NV14409,1642652,Reline MAS Reduction Tulip Base,51.0,275.0,Tulip,250.0,20.0,3.709091
3497-05-1,NV14421,1642646,Reline Breakoff Extension,51.0,275.0,Extension,250.0,20.0,3.709091
3497-05-1,NV14432,1642661,Reline Poly Load Ring,55.0,1158.0,Load Ring,1000.0,34.0,1.614853
3497-05-1,NV14433,1642666,Reline Clip Ring Flat,51.0,1103.0,Clip/Split Ring,1000.0,34.0,1.572076
3497-05-1,NV14855,1751200,7.5 x 55mm Cannulated Cancellous Shank,51.0,282.0,Shank,250.0,20.0,3.617021
3497-06-1,NV13786,1642666,Reline Clip Ring Flat,29.0,1045.0,Clip/Split Ring,1000.0,34.0,0.943541
3497-06-1,NV13866,1642646,Reline Breakoff Extension,29.0,275.0,Extension,250.0,20.0,2.109091
3497-06-1,NV13868,1642652,Reline MAS Reduction Tulip Base,29.0,275.0,Tulip,250.0,20.0,2.109091
3497-06-1,NV14391,1642661,Reline Poly Load Ring,29.0,1100.0,Load Ring,1000.0,34.0,0.896364
3497-06-1,NV14455,1751200,10.5 x 45mm Cannulated Cancellous Shank,29.0,29.0,Shank,25.0,13.0,13.0
3497-07-1,NV13145,1642666,Reline Clip Ring Flat,30.0,1080.0,Clip/Split Ring,1000.0,34.0,0.944444
3497-07-1,NV13866,1642646,Reline Breakoff Extension,30.0,275.0,Extension,250.0,20.0,2.181818
3497-07-1,NV13868,1642652,Reline MAS Reduction Tulip Base,30.0,275.0,Tulip,250.0,20.0,2.181818
3497-07-1,NV14391,1642661,Reline Poly Load Ring,30.0,1100.0,Load Ring,1000.0,34.0,0.927273
3497-07-1,NV14458,1751200,10.5 x 55mm Cannulated Cancellous Shank,30.0,30.0,Shank,25.0,13.0,13.0
3497-08-1,NV14174,1642661,Reline Poly Load Ring,104.0,1100.0,Load Ring,1000.0,34.0,3.214545
3497-08-1,NV14409,1642652,Reline MAS Reduction Tulip Base,101.0,275.0,Tulip,250.0,20.0,7.345455
3497-08-1,NV14421,1642646,Reline Breakoff Extension,101.0,275.0,Extension,250.0,20.0,7.345455
3497-08-1,NV14433,1642666,Reline Clip Ring Flat,101.0,1103.0,Clip/Split Ring,1000.0,34.0,3.113327
3497-08-1,nv14439,1751200,4.5 x 35mm Cannulated Cancellous Shank,104.0,104.0,Shank,100.0,13.0,13.0
3497-09-1,NV14174,1642661,Reline Poly Load Ring,79.0,1100.0,Load Ring,1000.0,34.0,2.441818
3497-09-1,NV14384,1642652,Reline MAS Reduction Tulip Base,79.0,275.0,Tulip,250.0,20.0,5.745455
3497-09-1,NV14440,1751200,4.5 x 40mm Cannulated Cancellous Shank,79.0,79.0,Shank,70.0,13.0,13.0
3497-09-1,NV14596,1642666,Reline Clip Ring Flat,79.0,554.0,Clip/Split Ring,500.0,29.0,4.135379
3497-09-1,NV14695,1642646,Reline Breakoff Extension,79.0,275.0,Extension,250.0,20.0,5.745455
3497-10-1,NV14174,1642661,Reline Poly Load Ring,29.0,1100.0,Load Ring,1000.0,34.0,0.896364
3497-10-1,NV14384,1642652,Reline MAS Reduction Tulip Base,27.0,275.0,Tulip,250.0,20.0,1.963636
3497-10-1,NV14438,1642666,Reline Clip Ring Flat,27.0,1100.0,Clip/Split Ring,500.0,29.0,0.711818
3497-10-1,NV14441,1751200,4.5 x 45mm Cannulated Cancellous Shank,33.0,33.0,Shank,25.0,13.0,13.0
3497-10-1,NV14695,1642646,Reline Breakoff Extension,27.0,275.0,Extension,250.0,20.0,1.963636
3497-11-1,NV13685,1642646,Reline Breakoff Extension,265.0,274.0,Extension,250.0,20.0,19.343066
3497-11-1,NV13786,1642666,Reline Clip Ring Flat,265.0,1045.0,Clip/Split Ring,1000.0,34.0,8.62201
3497-11-1,NV14116,1642652,Reline MAS Reduction Tulip Base,265.0,277.0,Tulip,250.0,20.0,19.133574
3497-11-1,NV14391,1642661,Reline Poly Load Ring,275.0,1100.0,Load Ring,1000.0,34.0,8.5
3497-11-1,NV14442,1751200,5.5 x 35mm Cannulated Cancellous Shank,271.0,271.0,Shank,250.0,20.0,20.0
3497-11-2,NV13651,1642646,Reline Breakoff Extension,23.0,270.0,Extension,250.0,20.0,1.703704
3497-11-2,NV13738,1642652,Reline MAS Reduction Tulip Base,23.0,271.0,Tulip,250.0,20.0,1.697417
3497-11-2,NV13789,1642666,Reline Clip Ring Flat,23.0,1100.0,Clip/Split Ring,1000.0,34.0,0.710909
3497-11-2,NV14362,1751200,5.5 x 35mm Cannulated Cancellous Shank,23.0,221.0,Shank,200.0,20.0,2.081448
3497-11-2,NV14391,1642661,Reline Poly Load Ring,26.0,1100.0,Load Ring,1000.0,34.0,0.803636
3497-12-1,NV14384,1642652,Reline MAS Reduction Tulip Base,105.0,275.0,Tulip,250.0,20.0,7.636364
3497-12-1,NV14432,1642661,Reline Poly Load Ring,105.0,1158.0,Load Ring,1000.0,34.0,3.082902
3497-12-1,NV14438,1642666,Reline Clip Ring Flat,105.0,1100.0,Clip/Split Ring,500.0,29.0,2.768182
3497-12-1,NV14443,1751200,5.5 x 35mm Cannulated Cancellous Shank,105.0,135.0,Shank,110.0,13.0,10.111111
3497-12-1,NV14695,1642646,Reline Breakoff Extension,105.0,275.0,Extension,250.0,20.0,7.636364
3497-13-1,NV13659,1642646,Reline Breakoff Extension,260.0,275.0,Extension,250.0,20.0,18.909091
3497-13-1,NV13786,1642666,Reline Clip Ring Flat,270.0,1045.0,Clip/Split Ring,1000.0,34.0,8.784689
3497-13-1,NV14113,1642652,Reline MAS Reduction Tulip Base,260.0,275.0,Extension,250.0,20.0,18.909091
3497-13-1,NV14391,1642661,Reline Poly Load Ring,260.0,1100.0,Load Ring,1000.0,34.0,8.036364
3497-13-1,NV14444,1751200,5.5 x 40mm Cannulated Cancellous Shank,269.0,269.0,Shank,250.0,20.0,20.0
3497-14-1,nv14363,1751200,5.5 x 40mm Cannulated Cancellous Shank,155.0,260.0,Shank,250.0,20.0,11.923077
3497-14-1,NV14429,1642646,Reline Breakoff Extension,155.0,272.0,Extension,216.0,20.0,11.397059
3497-14-1,nv14434,1642666,Reline Clip Ring Flat,155.0,1308.0,Clip/Split Ring,1000.0,34.0,4.029052
3497-14-1,NV14593,1642661,Reline Poly Load Ring,155.0,550.0,Load Ring,250.0,20.0,5.636364
3497-14-1,NV14599,1642652,Reline MAS Reduction Tulip Base,155.0,274.0,Tulip,150.0,13.0,7.354015
3497-14-2,NV14425,1642646,Reline Breakoff Extension,77.0,273.0,Extension,250.0,20.0,5.641026
3497-14-2,NV14433,1642666,Reline Clip Ring Flat,77.0,1103.0,Clip/Split Ring,1000.0,34.0,2.373527
3497-14-2,NV14446,1751200,5.5 x 40mm Cannulated Cancellous Shank,77.0,91.0,Shank,65.0,13.0,11.0
3497-14-2,NV14680,1642661,Reline Poly Load Ring,91.0,1478.0,Load Ring,1000.0,34.0,2.093369
3497-14-2,NV14780,1642652,Reline MAS Reduction Tulip Base,77.0,275.0,Tulip,250.0,20.0,5.6
3497-15-1,NV13687,1642646,Reline Breakoff Extension,28.0,275.0,Extension,250.0,20.0,2.036364
3497-15-1,NV13727,1642652,Reline MAS Reduction Tulip Base,28.0,274.0,Tulip,250.0,20.0,2.043796
3497-15-1,NV14391,1642661,Reline Poly Load Ring,28.0,1100.0,Load Ring,1000.0,34.0,0.865455
3497-15-1,NV14395,1642666,Reline Clip Ring Flat,28.0,1099.0,Clip/Split Ring,1000.0,34.0,0.866242
3497-15-1,NV14447,1751200,5.5 x 60mm Cannulated Cancellous Shank,28.0,28.0,Shank,25.0,13.0,13.0
3497-16-1,NV13786,1642666,Reline Clip Ring Flat,28.0,1045.0,Clip/Split Ring,1000.0,34.0,0.911005
3497-16-1,NV13866,1642646,Reline Breakoff Extension,28.0,275.0,Extension,250.0,20.0,2.036364
3497-16-1,NV13868,1642652,Reline MAS Reduction Tulip Base,28.0,275.0,Tulip,250.0,20.0,2.036364
3497-16-1,NV14391,1642661,Reline Poly Load Ring,28.0,1100.0,Load Ring,1000.0,34.0,0.865455
3497-16-1,NV14456,1751200,10.5 x 50mm Cannulated Cancellous Shank,28.0,28.0,Shank,25.0,13.0,13.0
